"","Date","ID","Site","randLat","randLon","Winter","Mean_Veg_Height_25_m","Mean_Veg_Height_50_m","Mean_Veg_Height_100_m","Mean_Veg_Height_200_m","Sd_Veg_Height_25_m","Sd_Veg_Height_50_m","Sd_Veg_Height_100_m","Sd_Veg_Height_200_m","mean_Pop_Dens_25_m","mean_Pop_Dens_50_m","mean_Pop_Dens_100_m","mean_Pop_Dens_200_m","mean_Single_House_25_m","mean_Single_House_50_m","mean_Single_House_100_m","mean_Single_House_200_m","mean_Semi_Detached_House_25_m","mean_Semi_Detached_House_50_m","mean_Semi_Detached_House_100_m","mean_Semi_Detached_House_200_m","mean_Row_House_25_m","mean_Row_House_50_m","mean_Row_House_100_m","mean_Row_House_200_m","mean_App_Duplex_25_m","mean_App_Duplex_50_m","mean_App_Duplex_100_m","mean_App_Duplex_200_m","mean_App_Less_5_Storeys_25_m","mean_App_Less_5_Storeys_50_m","mean_App_Less_5_Storeys_100_m","mean_App_Less_5_Storeys_200_m","mean_App_Over_5_Storeys_25_m","mean_App_Over_5_Storeys_50_m","mean_App_Over_5_Storeys_100_m","mean_App_Over_5_Storeys_200_m","sd_Pop_Dens_25_m","sd_Pop_Dens_50_m","sd_Pop_Dens_100_m","sd_Pop_Dens_200_m","sd_Single_House_25_m","sd_Single_House_50_m","sd_Single_House_100_m","sd_Single_House_200_m","sd_Semi_Detached_House_25_m","sd_Semi_Detached_House_50_m","sd_Semi_Detached_House_100_m","sd_Semi_Detached_House_200_m","sd_Row_House_25_m","sd_Row_House_50_m","sd_Row_House_100_m","sd_Row_House_200_m","sd_App_Duplex_25_m","sd_App_Duplex_50_m","sd_App_Duplex_100_m","sd_App_Duplex_200_m","sd_App_Less_5_Storeys_25_m","sd_App_Less_5_Storeys_50_m","sd_App_Less_5_Storeys_100_m","sd_App_Less_5_Storeys_200_m","sd_App_Over_5_Storeys_25_m","sd_App_Over_5_Storeys_50_m","sd_App_Over_5_Storeys_100_m","sd_App_Over_5_Storeys_200_m","Road_Length_25_m","Road_Length_50_m","Road_Length_100_m","Road_Length_200_m","Dist_to_Nearest_Feeder_m"
"176","2025-03-28","620",4,45.4070765007648,-73.9310077363995,3,6.87770930106651,7.06978341372585,7.8551839004553,8.49846107727433,7.57352276782634,7.1612512647995,6.93259867914013,7.44069119668186,1200.2,867.366666666667,816.161538461538,748.676923076923,180,171.666666666667,170.384615384615,168.846153846154,0,0,0,0,0,13.3333333333333,15.3846153846154,17.6923076923077,0,0,0,0.0961538461538462,0,13.3333333333333,15.3846153846154,17.6923076923077,0,0,0,0,0,576.484243785841,505.610129016521,496.922663575189,0,14.4337567297406,12.6592420885458,12.4701755815502,0,0,0,0,0,23.094010767585,20.2547873416733,20.0602411002836,0,0,0,0.693375245281536,0,23.094010767585,20.2547873416733,20.0602411002836,0,0,0,0,169.467715445504,385.465610377964,995.002319332602,6663.81649494084,93.0060727121894
"177","2025-04-01","620",4,45.4076872572584,-73.9325320505335,3,4.53595604962199,5.97245275537271,7.01684986849871,7.31625476572921,6.64857034743508,6.23698247032245,6.68713252421577,7.11299246715681,201.7,201.7,188.869230769231,368.057692307692,155,155,185.769230769231,221.346153846154,0,0,3.07692307692308,6.15384615384615,40,40,36.1538461538462,24.6153846153846,0,0,0,0,40,40,34.6153846153846,21.5384615384615,0,0,0,0,0,0,31.3195195954904,411.649422682178,0,0,75.1067616198811,90.4624035470276,0,0,7.51067616198811,9.3208276485674,0,0,9.38834520248513,16.3852562206942,0,0,0,0,0,0,13.1436832834792,18.7223904314882,0,0,0,0,195.03639908304,398.829414452902,1801.90997327794,5575.55186821265,110.145155256551
"178","2025-04-06","620",4,45.406235666571,-73.9327010822523,3,12.4145654413893,10.4606909193476,10.0480845314163,7.58964873209883,9.88722593911084,9.05364535289143,8.5183247945529,7.26347814920685,201.7,201.7,185.02,367.98431372549,155,155,195,227.450980392157,0,0,4,6.66666666666667,40,40,35,21.4705882352941,0,0,0,0.588235294117647,40,40,33,18.1372549019608,0,0,0,0,0,0,34.5308805894914,376.756483353664,0,0,82.8078671210825,91.5498364226808,0,0,8.28078671210825,9.52190457139046,0,0,10.3509833901353,16.6821496710424,0,0,0,1.62697843363992,0,0,14.4913767461894,18.573119940218,0,0,0,0,198.166463152334,411.549893049729,1831.44496355925,7041.92123400182,8.50602382858032
"179","2024-11-03","623",4,45.4128067537802,-73.9323398982424,3,1.02600089688721,1.87058661714436,2.91995724920398,3.68113420640715,2.05298044304041,3.9772188705481,5.2985569692917,5.25600816732023,201.7,201.7,173.9,165.723529411765,155,155,221.666666666667,241.274509803922,0,0,6.66666666666667,8.62745098039216,40,40,31.6666666666667,29.2156862745098,0,0,0,0,40,40,28.3333333333333,24.9019607843137,0,0,0,0,0,0,41.0633213907054,41.7163497359742,0,0,98.4731927834662,100.039207999938,0,0,9.84731927834662,10.0039207999938,0,0,12.3091490979333,12.5049009999923,0,0,0,0,0,0,17.2328087371066,17.5068613999892,0,0,0,0,238.868361312603,1143.57621624868,2687.39537994436,6386.19177669242,159.185069139196
"180","2024-11-08","623",4,45.4134151888413,-73.9319654926802,3,4.07702130746944,2.72008134925187,3.07918171375333,3.98365243693044,5.76031622468694,4.52622131448184,4.70778230211158,5.33034722140793,201.7,201.7,186.0625,172.355555555556,155,155,192.5,225.37037037037,0,0,3.75,7.03703703703704,40,40,35.3125,31.2037037037037,0,0,0,0,40,40,33.4375,27.6851851851852,0,0,0,0,0,0,33.619614810405,40.2014815584806,0,0,80.6225774829855,96.4064305958768,0,0,8.06225774829855,9.64064305958767,0,0,10.0778221853732,12.0508038244846,0,0,0,0,0,0,14.1089510595225,16.8711253542784,0,0,0,0,336.888722865893,1255.52893255808,2730.97783557767,6221.00636954193,141.630328419871
"181","2024-11-10","623",4,45.411811262551,-73.9345145433806,3,2.7699742920265,3.51480219072209,3.1425716014804,2.60991308624676,5.11237520051483,5.81978794408062,5.25891125974818,4.64832781352728,118.3,118.3,118.3,126.476470588235,355,355,355,335.392156862745,20,20,20,18.0392156862745,15,15,15,17.4509803921569,0,0,0,0,5,5,5,8.43137254901961,0,0,0,0,0,0,0,25.0472400733917,0,0,0,60.0653239170064,0,0,0,6.00653239170064,0,0,0,7.5081654896258,0,0,0,0,0,0,0,10.5114316854761,0,0,0,0,0,228.683217452996,2037.39272730944,5156.15623178903,350.556371546147
"182","2024-11-17","623",4,45.4065898793232,-73.9272010306672,3,7.66011712893796,9.72316840760153,8.3254288786256,8.63415399550138,6.52552950506779,7.79802809151148,7.43470090624051,7.58557933664422,686.5,686.5,686.5,847.660784313725,175,175,175,176.56862745098,0,0,0,0,0,0,0,0,5,5,5,3.43137254901961,0,0,0,0,0,0,0,0,0,0,0,240.731814331576,0,0,0,2.34311674451602,0,0,0,0,0,0,0,0,0,0,0,2.34311674451602,0,0,0,0,0,0,0,0,0,205.556207596928,1609.27923680371,8333.47217320505,36.8561102822612
"183","2024-11-24","623",4,45.4076201459825,-73.9199565859642,3,3.16866518682322,4.70816018265788,5.68862497144334,4.38420530885938,5.36791640682136,5.80051900831478,6.96962173417967,6.2402202875973,686.5,686.5,686.5,686.5,175,175,175,175,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2590799661203,321.390162825358,869.786202018566,3572.19058234261,141.99017169105
"184","2024-12-06","623",4,45.4074082307336,-73.9270323800883,3,9.94455827262226,9.62496479452476,7.82823986576515,7.80379780684065,6.72129646156337,7.14056277922949,6.96807919587128,7.12883582785645,686.5,686.5,782.81875,888.310714285714,175,175,175.9375,176.964285714286,0,0,0,0,0,0,0,0,5,5,4.0625,3.03571428571429,0,0,0,0,0,0,0,0,0,0,207.079090265048,253.154123862464,0,0,2.01556443707464,2.46402690152291,0,0,0,0,0,0,0,0,0,0,2.01556443707464,2.4640269015229,0,0,0,0,0,0,0,0,16.7932593548532,267.568870553612,2368.61718182442,6990.14441264683,74.710530772594
"185","2024-12-13","623",4,45.4097907291497,-73.927421391532,3,9.25065353187044,8.09511824586487,7.51869034262263,7.66006772894182,7.60935681006877,7.36952063820507,7.20331455873131,7.15938862692975,1200.2,1200.2,1200.2,1161.0431372549,180,180,180,179.019607843137,0,0,0,0,0,0,0,1.56862745098039,0,0,0,0,0,0,0,1.56862745098039,0,0,0,0,0,0,0,195.745152946275,0,0,0,4.90098029409804,0,0,0,0,0,0,0,7.84156847055685,0,0,0,0,0,0,0,7.84156847055685,0,0,0,0,198.602890269116,707.315366697501,2079.07543194407,6311.48692110519,46.8949397613591
"186","2024-12-18","623",4,45.4047387036171,-73.9237306779821,3,4.00382251136776,6.20440781313785,8.14547694189713,7.13740058872842,7.34335058138538,8.99448154937939,9.55796396371358,8.62671375258524,686.5,686.5,686.5,686.5,175,175,175,175,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144.55939807305,4755.45093242638,146.278734920672
"187","2024-12-29","623",4,45.4077331823952,-73.922413493329,3,9.51696830702945,7.93053570322976,6.14342360262289,6.08775480791181,6.30968765841871,7.1508513753996,6.21902832703868,6.68138985638105,686.5,686.5,686.5,686.5,175,175,175,175,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.679291626426,1690.51292103046,4793.11114454328,51.2298490763507
"188","2025-01-05","623",4,45.406431685074,-73.9259078583225,3,2.64017749401232,6.37065006682761,8.39798218041432,8.38893027048173,4.49314429675953,6.54656973251424,7.51451717502471,7.78257947914825,686.5,686.5,686.5,686.5,175,175,175,175,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.754652559787,1101.81243525017,1941.57187274518,8235.05481896439,19.7549502694846
"189","2025-01-12","623",4,45.4069945901934,-73.9260179790882,3,7.30168262301332,5.96578144711538,7.27685380508001,7.61708273847941,6.52397252410254,5.72641847806106,6.87080488054519,7.20225303327147,686.5,686.5,686.5,736.862745098039,175,175,175,175.490196078431,0,0,0,0,0,0,0,0,5,5,5,4.50980392156863,0,0,0,0,0,0,0,0,0,0,0,154.277784480831,0,0,0,1.50163309792516,0,0,0,0,0,0,0,0,0,0,0,1.50163309792516,0,0,0,0,0,0,0,0,197.175229971711,471.542275753361,1976.13485288809,8931.38525027266,62.6121566272142
"190","2025-01-19","623",4,45.4090885695407,-73.9273882049185,3,4.98967375254656,6.72129712168541,7.27824915213688,7.86760307910506,4.62601935020813,6.03685803665941,6.86083287607866,7.19713634219359,1200.2,1200.2,1200.2,1111.29038461538,180,180,180,179.134615384615,0,0,0,0,0,0,0,0,0,0,0,0.865384615384615,0,0,0,0,0,0,0,0,0,0,0,196.235821777954,0,0,0,1.91002357190922,0,0,0,0,0,0,0,0,0,0,0,1.91002357190922,0,0,0,0,0,0,0,0,0,252.21837065731,1782.48180295127,7127.49657272762,38.7847391563195
"191","2025-05-08","623",4,45.4089381636312,-73.9281541042849,3,6.21547342560681,7.67829752357236,8.62304589360584,8.03062100338416,6.14486685594413,7.94786436263,7.36155047826759,7.46341893896757,1200.2,1200.2,1200.2,1131.60384615385,180,180,180,179.038461538462,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0.480769230769231,0,0,0,0.769230769230769,0,0,0,0,0,0,0,201.550763285569,0,0,0,3.70987837896702,0,0,0,0,0,0,0,5.5470019622523,0,0,0,1.48839148096303,0,0,0,5.5470019622523,0,0,0,0,58.8570612560106,349.492034632014,928.60897424444,7263.35588031132,23.2281645426514
"192","2025-05-14","623",4,45.4060122171988,-73.9234298323342,3,5.66073345858651,7.17158811361343,5.72679652185868,7.12892419244718,6.84837114252149,7.95960658250809,6.86071320315514,7.84266753627817,686.5,686.5,686.5,686.5,175,175,175,175,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.073788885938,1981.73297816939,7125.729315539,162.620499471128
"193","2024-12-22","625b",1,45.4301614557566,-73.9369599966226,3,0.0487016281625161,0.070302970542352,1.66435268691206,2.31195316792436,0.0257202724889333,0.299418950250612,4.12880866356679,4.22998620922311,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.213739147139
"194","2025-01-02","625b",1,45.429092391921,-73.9413485381378,3,3.01186476684197,7.98299676706299,11.1711004153232,10.096925739438,4.13112463473585,8.0583279169706,9.14096378724726,9.22562602282839,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63785506604633
"195","2025-01-07","625b",1,45.4298000219973,-73.9384306362498,3,0.798380859514845,3.02638003094576,3.34990666787524,3.89408499647655,1.5571404897966,4.0611012145643,4.54279421791782,5.39789338804584,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8967649802746
"196","2025-02-22","625b",1,45.4225490401505,-73.9356284373783,3,3.99838160158113,4.24987648127721,4.34188053435269,6.29592961059745,5.6274072956343,5.7105643724249,5.57038315955624,6.93127209575904,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.583428877267,734.37439080189,2959.00130264223,6623.24645199301,158.841598975773
"197","2025-03-13","625b",1,45.4215132694037,-73.9369468834067,3,15.8603560317558,13.0544638415218,10.7942029118778,6.53976472077868,5.79009002854546,8.47139666096886,8.25504268297359,7.84462215355198,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.044707475405,960.921530873417,9518.12201075701,283.459881839577
"198","2025-03-18","625b",1,45.4238294969695,-73.9347919846577,3,12.9396999948393,10.5762361089844,6.5498970601153,4.79136960250859,4.9583801662339,5.47307751801949,6.96800183172291,6.28716854991619,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.972925848648,3859.72700085303,175.631384821276
"199","2025-03-25","625b",1,45.4306263145936,-73.9385888867832,3,1.74201011851354,2.12809211825143,2.93079135811259,4.08674271037267,2.42508473234403,2.76177586047454,4.72381184608602,6.37508643056183,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5728046670611
"200","2025-04-05","625b",1,45.4312230213179,-73.9407171147593,3,21.1230611563093,19.1883891139039,16.265957491193,12.2166574997622,5.45650638449384,5.4516528936499,9.46380247846914,10.0999921670818,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.396663004554
"201","2025-04-08","625b",1,45.4311078162871,-73.9399182960382,3,5.48625622397156,6.62719215848478,10.3426908402864,10.0291366527977,6.41902824952523,6.60224811589499,9.060205541622,9.83551864095595,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.36773203131
"202","2025-04-13","625b",1,45.4284901611814,-73.9393560593384,3,5.00712025104797,6.79366460351547,7.65438133519444,8.50077756667952,3.96352677855111,6.675965148675,6.97835422763958,7.70292570894907,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.407968088314
"203","2025-04-17","625b",1,45.4320692096854,-73.9350988196971,3,0.0564603457344471,0.0584999608629534,0.298589546236015,0.62245128319701,0.0249107510658848,0.0285511568907458,1.56274614320602,2.41617697544467,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.676020654971
"204","2024-11-04","626",5,45.4609096655955,-73.6506285210961,3,5.46473667174003,5.26352045516396,5.77538632847666,6.25150964873034,4.48952305369137,5.01155641923679,5.04766568616901,5.64961196753684,7087.2,7087.2,7087.2,6799.57843137255,60,60,60,61.9607843137255,80,80,80,65.2941176470588,0,0,0,0,40,40,40,55.4901960784314,90,90,90,78.1372549019608,0,0,0,0.392156862745098,0,0,0,674.894021995668,0,0,0,12.6126298357063,0,0,0,27.557426670607,0,0,0,0,0,0,0,28.0224000035826,0,0,0,24.778232065943,0,0,0,2.80056016805602,0,977.189457982712,2951.88988663483,18396.8646251612,54.4727537230623
"205","2024-11-15","626",5,45.4568108407974,-73.6356320728903,3,2.08872295388287,2.33715700695345,3.68941924717544,3.8274805535817,3.27599894665901,3.87663916355511,6.15098997607353,5.6702243099636,2753.6,1723.45,1723.45,1662.85294117647,5,2.5,2.5,2.35294117647059,0,0,0,0,0,0,0,0,90,55,55,52.9411764705882,105,232.5,232.5,240,0,0,0,0,0,1189.51475961139,1069.03717698181,1038.59894056425,0,2.88675134594813,2.59437260831385,2.52050415125042,0,0,0,0,0,0,0,0,0,40.4145188432738,36.321216516394,35.2870581175059,0,147.224318643355,132.313003024007,128.545711713771,0,0,0,0,218.578314389953,905.910017486951,1954.77502830069,5052.58397744935,284.642589678519
"206","2024-11-18","626",5,45.4587213084471,-73.6388891745982,3,7.84983564832092,8.63349362243498,5.68369068067663,5.074334399865,5.34507415905414,6.11998853098505,6.05096005811809,6.28202979089345,2289.3,2289.3,2327.99166666667,3269.37115384615,30,30,27.9166666666667,25.0961538461539,95,95,87.0833333333333,66.0576923076923,0,0,0,0,15,15,21.25,34.3269230769231,35,35,40.8333333333333,72.1153846153846,0,0,0,0,0,0,134.031864992372,1956.77187728663,0,0,7.21687836487032,13.9498536296835,0,0,27.4241377865072,42.6147417471698,0,0,0,0,0,0,21.650635094611,36.1780570229352,0,0,20.2072594216369,43.9846915642935,0,0,0,0,0,0,1187.14715847114,7831.61054956279,227.121136850005
"207","2024-11-29","626",5,45.45774825883,-73.6325645383274,3,5.77142294656364,4.6421205197188,4.35489705334204,3.06697333321703,4.34774529791332,4.54448739444253,5.29283499991476,4.73985663648673,693.3,693.3,1036.68333333333,1582.15882352941,0,0,0.833333333333333,1.56862745098039,0,0,0,0,0,0,0,0,20,20,31.6666666666667,42.9411764705882,360,360,317.5,274.705882352941,0,0,0,0,0,0,801.970687327993,1900.34994684416,0,0,1.94624736040381,2.34311674451602,0,0,0,0,0,0,0,0,0,0,27.2474630456533,32.8812480083745,0,0,99.2586153805942,121.841748857713,0,0,0,0,0,0,1438.26619053343,8845.90326447999,267.943370370525
"208","2024-12-06","626",5,45.4589622209956,-73.6370732649266,3,8.99169847030017,5.82065693438394,4.6693682815942,6.08740684381771,7.69452940280985,7.19828933119677,6.20166544959053,6.57209872083084,2753.6,2598.83333333333,3456.87692307692,3748.67058823529,5,13.3333333333333,15,18.5294117647059,0,31.6666666666667,27.6923076923077,36.9607843137255,0,0,0,0,90,65,64.6153846153846,55.8823529411765,105,81.6666666666667,100.384615384615,99.9019607843137,0,0,0,0,0,268.063729984743,1930.36922424781,2147.49736486862,0,14.4337567297406,16.2018517460196,17.0380197689479,0,54.8482755730144,43.3308677799569,44.7334151543625,0,0,0,0,0,43.3012701892219,39.8675692377034,41.4693366519521,0,40.4145188432738,32.5615787433044,36.1315678607839,0,0,0,0,165.545892931968,905.184057466575,3086.85847356333,9433.97470288643,255.0375717748
"209","2024-12-13","626",5,45.4604423740087,-73.6342583704648,3,11.2673785307378,9.09580159248213,7.57751785559209,7.36246730905165,4.97960292016805,5.92808294679589,5.5991334581894,5.99616326066031,13060.3,10483.625,7227.06923076923,6172.37647058823,0,1.25,8.46153846153846,18.3333333333333,0,0,13.0769230769231,23.0392156862745,0,0,0,0,70,75,65.3846153846154,52.9411764705882,90,93.75,110,114.509803921569,0,0,0,0,0,5153.35,4388.85916542948,3466.28181575522,0,2.5,16.3789264229751,23.1012265186649,0,0,31.9203736884495,34.0452409504258,0,0,0,0,0,10,30.4454114264051,38.6933646842483,0,7.5,19.2570333471522,16.8894908733444,0,0,0,0,0,1278.6730480376,4507.23495668801,15615.3115477222,59.4302824373342
"210","2024-12-18","626",5,45.4501722524767,-73.6403703392184,3,8.19514561434661,5.83947308023764,6.90155584661838,7.14681819831247,5.51432192961864,4.62021020574433,5.18781971489172,5.8805338322942,2488.5,2488.5,2488.5,2509.58823529412,110,110,110,107.549019607843,5,5,5,7.94117647058824,0,0,0,0,60,60,60,56.5686274509804,40,40,40,40.4901960784314,55,55,55,49.6078431372549,0,0,0,64.6002558727403,0,0,0,7.50816548962581,0,0,0,9.00979858755096,0,0,0,0,0,0,0,10.5114316854761,0,0,0,1.50163309792516,0,0,0,16.5179640771768,0,1238.44737207194,4294.69545480718,17449.7791800358,100.665278124768
"211","2024-12-20","626",5,45.4582753701942,-73.635004565168,3,6.72890705553486,4.84161912052631,5.63621140569799,5.12548316020215,5.46591128515416,5.38342154560831,6.25958665670669,6.33225773770602,2753.6,2753.6,2753.6,2349.61960784314,5,5,5,4.01960784313725,0,0,0,0,0,0,0,0,90,90,90,76.2745098039216,105,105,105,155,0,0,0,0,0,0,0,826.137432639293,0,0,0,2.00489596815826,0,0,0,0,0,0,0,0,0,0,0,28.0685435542157,0,0,0,102.249694376071,0,0,0,0,0,0,1179.87728844574,7190.25453002155,205.176542431408
"212","2024-12-26","626",5,45.4607996558537,-73.6420168418821,3,6.50129239950502,7.45617825861468,6.7496388006717,5.94067055224296,4.83347306159311,6.22305084439972,5.85816924532166,5.96060174605023,2289.3,3629.65,3629.65,4342.068,30,47.5,47.5,42.8,95,110,110,97.7,0,0,0,0,15,22.5,22.5,34,35,32.5,32.5,45,0,0,0,12,0,1547.70286661663,1399.94991696132,2384.89312270177,0,20.2072594216369,18.2781538753483,19.4611072109875,0,17.3205080756888,15.6669890360128,31.2039047792001,0,0,0,0,0,8.66025403784439,7.8334945180064,34.7879876053883,0,2.88675134594813,2.61116483933547,30.152672741722,0,0,0,47.979587496419,388.94856182677,794.449384024246,3543.10771077462,14887.5750214301,70.1517283732153
"213","2024-12-31","626",5,45.4595271897834,-73.6374971441554,3,10.9145004092285,7.27033133819929,6.63378516952853,5.86804791409573,6.42361751532942,6.98633362391815,6.39246078397591,5.88345099126492,7789.2,7789.2,5574.95833333333,4634.95283018868,45,45,34.5833333333333,26.9811320754717,85,85,73.3333333333333,56.9811320754717,0,0,0,0,0,0,18.75,35.9433962264151,145,145,110.833333333333,103.679245283019,0,0,0,0,0,0,2740.7172393897,2585.87953320185,0,0,15.2938391240236,17.6051681289218,0,0,34.5314963826395,43.1827469848237,0,0,0,0,0,0,33.9200262649984,41.2200544425142,0,0,48.1396327616263,43.2362799869711,0,0,0,0,201.298630479411,1889.05271004411,4420.44095061833,11573.4379014971,216.197137600379
"214","2025-01-04","626",5,45.4611531810679,-73.6374973603494,3,9.10618038565311,6.63470815940552,6.91175617181509,7.02322561297855,6.96297451441478,5.74657475891282,5.61123109975996,6.03217846648339,7789.2,7789.2,7329.25,6742.18269230769,45,45,47.5,47.5961538461539,85,85,77.5,76.3461538461538,0,0,0,0,0,0,0,6.05769230769231,145,145,138.75,125.288461538462,0,0,0,0,0,0,832.080857631254,1445.23013483519,0,0,4.52267016866645,11.0031361222556,0,0,13.5680105059994,24.4771879515414,0,0,0,0,0,0,0,18.8475966757698,0,0,11.3066754216661,33.5397548943197,0,0,0,0,0,645.468223643906,2851.94281570511,18998.8438554975,129.00069524432
"215","2025-01-07","626",5,45.460454911157,-73.6411944092795,3,7.59607863608526,7.38944368253077,6.61188114352434,6.39676662891103,5.16385529032498,6.04171718928942,6.43414372421684,6.16767032470004,4970,3182.86666666667,3320.33846153846,3935.03921568627,65,41.6666666666667,43.4615384615385,44.8039215686274,125,105,106.538461538462,105,0,0,0,0,30,20,20.7692307692308,18.8235294117647,30,33.3333333333333,33.0769230769231,46.078431372549,0,0,0,0,0,1547.70286661663,1357.42521067059,1896.83400170689,0,20.2072594216369,17.7229389239642,16.4000239119864,0,17.3205080756888,15.191090506255,15.8745078663875,0,0,0,0,0,8.66025403784439,7.5955452531275,9.8786757864664,0,2.88675134594813,2.53184841770917,36.5556250868481,0,0,0,0,382.962228033688,791.622351795285,4399.14430187994,13379.3421399697,9.12221807380249
"216","2025-01-14","626",5,45.4623425452482,-73.6413246882305,3,8.14724289543032,7.70580241754372,7.0583088062798,6.41175677392627,5.73625085515827,6.00197821587142,5.98443209640172,6.02374204001803,4970,4970,5460.26923076923,6526.15660377359,65,65,60,48.2075471698113,125,125,115.384615384615,92.2641509433962,0,0,0,0,30,30,37.3076923076923,54.7169811320755,30,30,31.5384615384615,50.6603773584906,0,0,15.3846153846154,39.7169811320755,0,0,1767.69085032075,2717.43512303206,0,0,18.0277563773199,27.1763178086575,0,0,34.6687622640768,53.7852392330962,0,0,0,0,0,0,26.3482593206984,48.6294376493887,0,0,5.54700196225229,54.2522397255586,0,0,55.4700196225229,78.455126164454,225.873918465336,737.151679253279,3730.39204020437,17183.9272348814,10.6470922116117
"217","2025-01-11","626",5,45.460177456541,-73.637586536426,3,3.40896779376233,6.2175820263534,6.72453212668373,6.6664400068948,3.85208677232276,6.08564594416985,6.10932740906643,5.78233354186088,7789.2,7789.2,7789.2,5686.95882352941,45,45,45,35.2941176470588,85,85,85,67.7450980392157,0,0,0,0,0,0,0,20.2941176470588,145,145,145,115.78431372549,0,0,0,0,0,0,0,2505.8408316712,0,0,0,16.5049012328424,0,0,0,35.0900801579335,0,0,0,0,0,0,0,35.2194799039662,0,0,0,40.955738902132,0,0,0,0,118.118436058211,886.015490982618,5108.29262460059,15080.6710654594,169.463816307704
